date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:36:19	57987/57987	---MCZ	200	added ('OK')	text/css	etag:W/%22e283-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/assets/plugins/animations/animate.min.css	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/assets/plugins/animations/animate.min.css	(from http://www.smartpixel.tech/smartmed/)
14:36:19	73681/73681	---MCZ	200	added ('OK')	text/css	etag:W/%2211fd1-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/assets/css/custom.css	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/assets/css/custom.css	(from http://www.smartpixel.tech/smartmed/)
14:36:19	22826/22826	---MCZ	200	added ('OK')	text/css	etag:W/%22592a-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/assets/css/pages-style.css	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/assets/css/pages-style.css	(from http://www.smartpixel.tech/smartmed/)
14:36:19	3325/3325	---MCZ	200	added ('OK')	text/css	etag:W/%22cfd-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/assets/plugins/theme-options/theme-options.css	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/assets/plugins/theme-options/theme-options.css	(from http://www.smartpixel.tech/smartmed/)
14:36:20	40041/40041	---MCZ	200	added ('OK')	text/html	etag:W/%229c69-58783e7bde280%22	http://www.smartpixel.tech/smartmed/index.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/index-2.html	(from http://www.smartpixel.tech/smartmed/)
14:36:20	35465/35465	---MCZ	200	added ('OK')	text/html	etag:W/%228a89-58783e7bde280%22	http://www.smartpixel.tech/smartmed/index-2.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/index-3.html	(from http://www.smartpixel.tech/smartmed/)
14:36:20	44306/44306	---MCZ	200	added ('OK')	text/html	etag:W/%22ad12-58783e7bde280%22	http://www.smartpixel.tech/smartmed/index-3.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/index-4.html	(from http://www.smartpixel.tech/smartmed/)
14:36:20	34392/34392	---MCZ	200	added ('OK')	text/html	etag:W/%228658-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/about.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/about.html	(from http://www.smartpixel.tech/smartmed/)
14:36:21	34016/34016	---MCZ	200	added ('OK')	text/html	etag:W/%2284e0-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/about-2.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/about-2.html	(from http://www.smartpixel.tech/smartmed/)
14:36:21	29001/29001	---MCZ	200	added ('OK')	text/html	etag:W/%227149-58783e7bde280%22	http://www.smartpixel.tech/smartmed/services.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/services.html	(from http://www.smartpixel.tech/smartmed/)
14:36:21	20088/20088	---MCZ	200	added ('OK')	text/html	etag:W/%224e78-58783e7bde280%22	http://www.smartpixel.tech/smartmed/services-2.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/services-2.html	(from http://www.smartpixel.tech/smartmed/)
14:36:21	3767/3767	---M--	200	added ('OK')	image/png	etag:%22eb7-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/assets/images/logo-white.png	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/assets/images/logo-white.png	(from http://www.smartpixel.tech/smartmed/)
14:36:22	23876/23876	---MCZ	200	added ('OK')	text/html	etag:W/%225d44-58783e7bde280%22	http://www.smartpixel.tech/smartmed/team.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/team.html	(from http://www.smartpixel.tech/smartmed/)
14:36:22	22976/22976	---MCZ	200	added ('OK')	text/html	etag:W/%2259c0-58783e7bde280%22	http://www.smartpixel.tech/smartmed/news.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/news.html	(from http://www.smartpixel.tech/smartmed/)
14:36:22	23014/23014	---MCZ	200	added ('OK')	text/html	etag:W/%2259e6-58783e7bde280%22	http://www.smartpixel.tech/smartmed/news-2.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/news-2.html	(from http://www.smartpixel.tech/smartmed/)
14:36:22	17872/17872	---MCZ	200	added ('OK')	text/html	etag:W/%2245d0-58783e7bde280%22	http://www.smartpixel.tech/smartmed/news-3.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/news-3.html	(from http://www.smartpixel.tech/smartmed/)
14:36:23	26681/26681	---MCZ	200	added ('OK')	text/html	etag:W/%226839-58783e7bde280%22	http://www.smartpixel.tech/smartmed/news-single.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/news-single.html	(from http://www.smartpixel.tech/smartmed/)
14:36:23	11124/11124	---MCZ	200	added ('OK')	text/html	etag:W/%222b74-58b9e7899eb00%22	http://www.smartpixel.tech/smartmed/contact.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/contact.html	(from http://www.smartpixel.tech/smartmed/)
14:36:23	11275/11275	---MCZ	200	added ('OK')	text/html	etag:W/%222c0b-58b9e78d6f400%22	http://www.smartpixel.tech/smartmed/contact-2.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/contact-2.html	(from http://www.smartpixel.tech/smartmed/)
14:36:24	18966/18966	---MCZ	200	added ('OK')	text/html	etag:W/%224a16-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/appointment.html	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/appointment.html	(from http://www.smartpixel.tech/smartmed/)
14:36:32	43140/43140	---M--	200	added ('OK')	image/jpeg	etag:%22a884-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-1.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-1.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:37	30180/30180	---M--	200	added ('OK')	image/jpeg	etag:%2275e4-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-2.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-2.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:37	84380/84380	---M--	200	added ('OK')	image/jpeg	etag:%221499c-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/index/main-slider/bg-slide-2.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/index/main-slider/bg-slide-2.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:43	33292/33292	---M--	200	added ('OK')	image/jpeg	etag:%22820c-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-4.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-4.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:43	37670/37670	---M--	200	added ('OK')	image/jpeg	etag:%229326-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-3.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-3.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:48	28220/28220	---M--	200	added ('OK')	image/jpeg	etag:%226e3c-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-6.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-6.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:50	41368/41368	---M--	200	added ('OK')	image/jpeg	etag:%22a198-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-5.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-5.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:53	210481/210481	---M--	200	added ('OK')	image/jpeg	etag:%2233631-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/index/main-slider/bg-slide-1.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/index/main-slider/bg-slide-1.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:55	42784/42784	---M--	200	added ('OK')	image/jpeg	etag:%22a720-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-7.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-7.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:57	39614/39614	---M--	200	added ('OK')	image/jpeg	etag:%229abe-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/about/team/image-8.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/about/team/image-8.jpg	(from http://www.smartpixel.tech/smartmed/)
14:36:58	215069/215069	---M--	200	added ('OK')	image/jpeg	etag:%223481d-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/index/main-slider/bg-slide-3.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/index/main-slider/bg-slide-3.jpg	(from http://www.smartpixel.tech/smartmed/)
14:37:00	45539/45539	---M--	200	added ('OK')	image/jpeg	etag:%22b1e3-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/blog/image-1.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/blog/image-1.jpg	(from http://www.smartpixel.tech/smartmed/)
14:37:00	31060/31060	---M--	200	added ('OK')	image/jpeg	etag:%227954-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/blog/image-2.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/blog/image-2.jpg	(from http://www.smartpixel.tech/smartmed/)
14:37:02	19038/19038	---MCZ	200	added ('OK')	application/javascript	etag:W/%224a5e-556e021b92c80%22	http://www.smartpixel.tech/smartmed/assets/bootstrap/js/popper.min.js	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/assets/bootstrap/js/popper.min.js	(from http://www.smartpixel.tech/smartmed/)
14:37:02	36294/36294	---M--	200	added ('OK')	image/jpeg	etag:%228dc6-592241b9857c0%22	http://www.smartpixel.tech/smartmed/images/blog/image-3.jpg	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/images/blog/image-3.jpg	(from http://www.smartpixel.tech/smartmed/)
14:37:03	1481/1481	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c9-58783e79f5e00%22	http://www.smartpixel.tech/smartmed/assets/plugins/viewport/jquery.viewport.min.js	C:/Mes%20Sites%20Web/SanteK%20Frontend/www.smartpixel.tech/smartmed/assets/plugins/viewport/jquery.viewport.min.js	(from http://www.smartpixel.tech/smartmed/)
